product_id,item_name,item_image,sort_order
USW-Pro-48,Quick Start,/images/dcs-box.png,3
USW-Pro-24,Device,/images/dcs-box.png,0
USW-Pro-24,Mounting Kit,/images/dcs-box.png,1
USW-Pro-24,Power Cable,/images/dcs-box.png,2
USW-Pro-24,Quick Start,/images/dcs-box.png,3
USW-Enterprise-48-PoE(720W),Device,/images/dcs-box.png,0
USW-Enterprise-48-PoE(720W),Mounting Kit,/images/dcs-box.png,1
USW-Enterprise-48-PoE(720W),Power Cable,/images/dcs-box.png,2
USW-Enterprise-48-PoE(720W),Quick Start,/images/dcs-box.png,3
USW-Enterprise-24-PoE(400W),Device,/images/dcs-box.png,0
USW-Enterprise-24-PoE(400W),Mounting Kit,/images/dcs-box.png,1
USW-Enterprise-24-PoE(400W),Power Cable,/images/dcs-box.png,2
USW-Enterprise-24-PoE(400W),Quick Start,/images/dcs-box.png,3
USW-Mission-Critical-(120W),Device,/images/dcs-box.png,0
USW-Mission-Critical-(120W),Mounting Kit,/images/dcs-box.png,1
USW-Mission-Critical-(120W),Power Cable,/images/dcs-box.png,2
USW-Mission-Critical-(120W),Quick Start,/images/dcs-box.png,3
USW-48-PoE(195W),Device,/images/dcs-box.png,0
USW-48-PoE(195W),Mounting Kit,/images/dcs-box.png,1
USW-48-PoE(195W),Power Cable,/images/dcs-box.png,2
USW-48-PoE(195W),Quick Start,/images/dcs-box.png,3
USW-24-PoE(95W),Device,/images/dcs-box.png,0
USW-24-PoE(95W),Mounting Kit,/images/dcs-box.png,1
USW-24-PoE(95W),Power Cable,/images/dcs-box.png,2
USW-24-PoE(95W),Quick Start,/images/dcs-box.png,3
USW-16-PoE(42W),Device,/images/dcs-box.png,0
USW-16-PoE(42W),Mounting Kit,/images/dcs-box.png,1
USW-16-PoE(42W),Power Cable,/images/dcs-box.png,2
USW-16-PoE(42W),Quick Start,/images/dcs-box.png,3
USW-48,Device,/images/dcs-box.png,0
USW-48,Mounting Kit,/images/dcs-box.png,1
USW-48,Power Cable,/images/dcs-box.png,2
USW-48,Quick Start,/images/dcs-box.png,3
USW-24,Device,/images/dcs-box.png,0
USW-24,Mounting Kit,/images/dcs-box.png,1
USW-24,Power Cable,/images/dcs-box.png,2
USW-24,Quick Start,/images/dcs-box.png,3
USW-WAN,Device,/images/dcs-box.png,0
USW-WAN,Mounting Kit,/images/dcs-box.png,1
USW-WAN,Power Cable,/images/dcs-box.png,2
USW-WAN,Quick Start,/images/dcs-box.png,3
USW-WAN-RJ45,Device,/images/dcs-box.png,0
USW-WAN-RJ45,Mounting Kit,/images/dcs-box.png,1
USW-WAN-RJ45,Power Cable,/images/dcs-box.png,2
USW-WAN-RJ45,Quick Start,/images/dcs-box.png,3
USW-Lite-16-PoE(45W),Device,/images/dcs-box.png,0
USW-Lite-16-PoE(45W),Mounting Kit,/images/dcs-box.png,1
USW-Lite-16-PoE(45W),Power Cable,/images/dcs-box.png,2
USW-Lite-16-PoE(45W),Quick Start,/images/dcs-box.png,3
USW-Lite-8-PoE(52W),Device,/images/dcs-box.png,0
USW-Lite-8-PoE(52W),Mounting Kit,/images/dcs-box.png,1
USW-Lite-8-PoE(52W),Power Cable,/images/dcs-box.png,2
USW-Lite-8-PoE(52W),Quick Start,/images/dcs-box.png,3
USW-Pro-XG-8-PoE(155W),Device,/images/dcs-box.png,0
USW-Pro-XG-8-PoE(155W),Mounting Kit,/images/dcs-box.png,1
USW-Pro-XG-8-PoE(155W),Power Cable,/images/dcs-box.png,2
USW-Pro-XG-8-PoE(155W),Quick Start,/images/dcs-box.png,3
USW-Enterprise-8-PoE(120W),Device,/images/dcs-box.png,0
USW-Enterprise-8-PoE(120W),Mounting Kit,/images/dcs-box.png,1
USW-Enterprise-8-PoE(120W),Power Cable,/images/dcs-box.png,2
USW-Enterprise-8-PoE(120W),Quick Start,/images/dcs-box.png,3
USW-Pro-8-PoE(120W),Device,/images/dcs-box.png,0
USW-Pro-8-PoE(120W),Mounting Kit,/images/dcs-box.png,1
USW-Pro-8-PoE(120W),Power Cable,/images/dcs-box.png,2
USW-Pro-8-PoE(120W),Quick Start,/images/dcs-box.png,3
USW-Ultra-210W(202W),Device,/images/dcs-box.png,0
USW-Ultra-210W(202W),Mounting Kit,/images/dcs-box.png,1
USW-Ultra-210W(202W),Power Cable,/images/dcs-box.png,2
USW-Ultra-210W(202W),Quick Start,/images/dcs-box.png,3
USW-Ultra-60W(52W),Device,/images/dcs-box.png,0
USW-Ultra-60W(52W),Mounting Kit,/images/dcs-box.png,1
USW-Ultra-60W(52W),Power Cable,/images/dcs-box.png,2
USW-Ultra-60W(52W),Quick Start,/images/dcs-box.png,3
USW-Ultra(42W),Device,/images/dcs-box.png,0
USW-Ultra(42W),Mounting Kit,/images/dcs-box.png,1
USW-Ultra(42W),Power Cable,/images/dcs-box.png,2
USW-Ultra(42W),Quick Start,/images/dcs-box.png,3
USW-Flex-2.5G-8-PoE(196W),Device,/images/dcs-box.png,0
USW-Flex-2.5G-8-PoE(196W),Mounting Kit,/images/dcs-box.png,1
USW-Flex-2.5G-8-PoE(196W),Power Cable,/images/dcs-box.png,2
USW-Flex-2.5G-8-PoE(196W),Quick Start,/images/dcs-box.png,3
USW-Flex-2.5G-8,Device,/images/dcs-box.png,0
USW-Flex-2.5G-8,Mounting Kit,/images/dcs-box.png,1
USW-Flex-2.5G-8,Power Cable,/images/dcs-box.png,2
USW-Flex-2.5G-8,Quick Start,/images/dcs-box.png,3
USW-Flex-2.5G-5,Device,/images/dcs-box.png,0
USW-Flex-2.5G-5,Mounting Kit,/images/dcs-box.png,1
USW-Flex-2.5G-5,Power Cable,/images/dcs-box.png,2
USW-Flex-2.5G-5,Quick Start,/images/dcs-box.png,3
USW-Flex-Mini,Device,/images/dcs-box.png,0
USW-Flex-Mini,Mounting Kit,/images/dcs-box.png,1
USW-Flex-Mini,Power Cable,/images/dcs-box.png,2
USW-Flex-Mini,Quick Start,/images/dcs-box.png,3
USW-Flex(46W),Device,/images/dcs-box.png,0
USW-Flex(46W),Mounting Kit,/images/dcs-box.png,1
USW-Flex(46W),Power Cable,/images/dcs-box.png,2
USW-Flex(46W),Quick Start,/images/dcs-box.png,3
USW-Flex-Utility,Device,/images/dcs-box.png,0
USW-Flex-Utility,Mounting Kit,/images/dcs-box.png,1
USW-Flex-Utility,Power Cable,/images/dcs-box.png,2
USW-Flex-Utility,Quick Start,/images/dcs-box.png,3
UACC-Flex-Utility-Pro,Device,/images/dcs-box.png,0
UACC-Flex-Utility-Pro,Mounting Kit,/images/dcs-box.png,1
UACC-Flex-Utility-Pro,Power Cable,/images/dcs-box.png,2
UACC-Flex-Utility-Pro,Quick Start,/images/dcs-box.png,3
USW-Flex-XG,Device,/images/dcs-box.png,0
USW-Flex-XG,Mounting Kit,/images/dcs-box.png,1
USW-Flex-XG,Power Cable,/images/dcs-box.png,2
USW-Flex-XG,Quick Start,/images/dcs-box.png,3
E7,Device,/images/dcs-box.png,0
E7,Mounting Kit,/images/dcs-box.png,1
E7,Power Cable,/images/dcs-box.png,2
E7,Quick Start,/images/dcs-box.png,3
E7-Campus,Device,/images/dcs-box.png,0
E7-Campus,Mounting Kit,/images/dcs-box.png,1
E7-Campus,Power Cable,/images/dcs-box.png,2
E7-Campus,Quick Start,/images/dcs-box.png,3
E7-Audience,Device,/images/dcs-box.png,0
E7-Audience,Mounting Kit,/images/dcs-box.png,1
E7-Audience,Power Cable,/images/dcs-box.png,2
E7-Audience,Quick Start,/images/dcs-box.png,3
U7-Pro-XGS,Device,/images/dcs-box.png,0
U7-Pro-XGS,Mounting Kit,/images/dcs-box.png,1
U7-Pro-XGS,Power Cable,/images/dcs-box.png,2
U7-Pro-XGS,Quick Start,/images/dcs-box.png,3
U7-Pro-XG,Device,/images/dcs-box.png,0
U7-Pro-XG,Mounting Kit,/images/dcs-box.png,1
U7-Pro-XG,Power Cable,/images/dcs-box.png,2
U7-Pro-XG,Quick Start,/images/dcs-box.png,3
U7-Pro-Max,Device,/images/dcs-box.png,0
U7-Pro-Max,Mounting Kit,/images/dcs-box.png,1
U7-Pro-Max,Power Cable,/images/dcs-box.png,2
U7-Pro-Max,Quick Start,/images/dcs-box.png,3
U7-Pr0,Device,/images/dcs-box.png,0
U7-Pr0,Mounting Kit,/images/dcs-box.png,1
U7-Pr0,Power Cable,/images/dcs-box.png,2
U7-Pr0,Quick Start,/images/dcs-box.png,3
U7-LR,Device,/images/dcs-box.png,0
U7-LR,Mounting Kit,/images/dcs-box.png,1
U7-LR,Power Cable,/images/dcs-box.png,2
U7-LR,Quick Start,/images/dcs-box.png,3
U7-Lite,Device,/images/dcs-box.png,0
U7-Lite,Mounting Kit,/images/dcs-box.png,1
U7-Lite,Power Cable,/images/dcs-box.png,2
U7-Lite,Quick Start,/images/dcs-box.png,3
U6-Enterprise,Device,/images/dcs-box.png,0
U6-Enterprise,Mounting Kit,/images/dcs-box.png,1
U6-Enterprise,Power Cable,/images/dcs-box.png,2
U6-Enterprise,Quick Start,/images/dcs-box.png,3
U6-Pro,Device,/images/dcs-box.png,0
U6-Pro,Mounting Kit,/images/dcs-box.png,1
U6-Pro,Power Cable,/images/dcs-box.png,2
U6-Pro,Quick Start,/images/dcs-box.png,3
U6-PLUS,Device,/images/dcs-box.png,0
U6-PLUS,Mounting Kit,/images/dcs-box.png,1
U6-PLUS,Power Cable,/images/dcs-box.png,2
U6-PLUS,Quick Start,/images/dcs-box.png,3
UAP-AC-PRO,Device,/images/dcs-box.png,0
UAP-AC-PRO,Mounting Kit,/images/dcs-box.png,1
UAP-AC-PRO,Power Cable,/images/dcs-box.png,2
UAP-AC-PRO,Quick Start,/images/dcs-box.png,3
U7-Pro-XG-Wall,Device,/images/dcs-box.png,0
U7-Pro-XG-Wall,Mounting Kit,/images/dcs-box.png,1
U7-Pro-XG-Wall,Power Cable,/images/dcs-box.png,2
U7-Pro-XG-Wall,Quick Start,/images/dcs-box.png,3
U7-Pro-Wall,Device,/images/dcs-box.png,0
U7-Pro-Wall,Mounting Kit,/images/dcs-box.png,1
U7-Pro-Wall,Power Cable,/images/dcs-box.png,2
U7-Pro-Wall,Quick Start,/images/dcs-box.png,3
U7-IW,Device,/images/dcs-box.png,0
U7-IW,Mounting Kit,/images/dcs-box.png,1
U7-IW,Power Cable,/images/dcs-box.png,2
U7-IW,Quick Start,/images/dcs-box.png,3
U6-Enterprise-IW,Device,/images/dcs-box.png,0
U6-Enterprise-IW,Mounting Kit,/images/dcs-box.png,1
U6-Enterprise-IW,Power Cable,/images/dcs-box.png,2
U6-Enterprise-IW,Quick Start,/images/dcs-box.png,3
U6-IW,Device,/images/dcs-box.png,0
U6-IW,Mounting Kit,/images/dcs-box.png,1
U6-IW,Power Cable,/images/dcs-box.png,2
U6-IW,Quick Start,/images/dcs-box.png,3
U6-Extender,Device,/images/dcs-box.png,0
U6-Extender,Mounting Kit,/images/dcs-box.png,1
U6-Extender,Power Cable,/images/dcs-box.png,2
U6-Extender,Quick Start,/images/dcs-box.png,3
U7-Pro-Outdoor,Device,/images/dcs-box.png,0
U7-Pro-Outdoor,Mounting Kit,/images/dcs-box.png,1
U7-Pro-Outdoor,Power Cable,/images/dcs-box.png,2
U7-Pro-Outdoor,Quick Start,/images/dcs-box.png,3
U7-Outdoor,Device,/images/dcs-box.png,0
U7-Outdoor,Mounting Kit,/images/dcs-box.png,1
U7-Outdoor,Power Cable,/images/dcs-box.png,2
U7-Outdoor,Quick Start,/images/dcs-box.png,3
U6-Mesh,Device,/images/dcs-box.png,0
U6-Mesh,Mounting Kit,/images/dcs-box.png,1
U6-Mesh,Power Cable,/images/dcs-box.png,2
U6-Mesh,Quick Start,/images/dcs-box.png,3
U6-Mesh-Pro,Device,/images/dcs-box.png,0
U6-Mesh-Pro,Mounting Kit,/images/dcs-box.png,1
U6-Mesh-Pro,Power Cable,/images/dcs-box.png,2
U6-Mesh-Pro,Quick Start,/images/dcs-box.png,3
AC Mesh,Device,/images/dcs-box.png,0
AC Mesh,Mounting Kit,/images/dcs-box.png,1
AC Mesh,Power Cable,/images/dcs-box.png,2
AC Mesh,Quick Start,/images/dcs-box.png,3
UK-Ultra,Device,/images/dcs-box.png,0
UK-Ultra,Mounting Kit,/images/dcs-box.png,1
UK-Ultra,Power Cable,/images/dcs-box.png,2
UK-Ultra,Quick Start,/images/dcs-box.png,3
Product Collection,Device,/images/dcs-box.png,0
Product Collection,Mounting Kit,/images/dcs-box.png,1
Product Collection,Power Cable,/images/dcs-box.png,2
Product Collection,Quick Start,/images/dcs-box.png,3
UWB-XG,Device,/images/dcs-box.png,0
UWB-XG,Mounting Kit,/images/dcs-box.png,1
UWB-XG,Power Cable,/images/dcs-box.png,2
UWB-XG,Quick Start,/images/dcs-box.png,3
UDB-Pro-Sector,Device,/images/dcs-box.png,0
UDB-Pro-Sector,Mounting Kit,/images/dcs-box.png,1
UDB-Pro-Sector,Power Cable,/images/dcs-box.png,2
UDB-Pro-Sector,Quick Start,/images/dcs-box.png,3
UDB-Pro,Device,/images/dcs-box.png,0
UDB-Pro,Mounting Kit,/images/dcs-box.png,1
UDB-Pro,Power Cable,/images/dcs-box.png,2
UDB-Pro,Quick Start,/images/dcs-box.png,3
UDB,Device,/images/dcs-box.png,0
UDB,Mounting Kit,/images/dcs-box.png,1
UDB,Power Cable,/images/dcs-box.png,2
UDB,Quick Start,/images/dcs-box.png,3
UBB,Device,/images/dcs-box.png,0
UBB,Mounting Kit,/images/dcs-box.png,1
UBB,Power Cable,/images/dcs-box.png,2
UBB,Quick Start,/images/dcs-box.png,3
UDB-Switch(35W),Device,/images/dcs-box.png,0
UDB-Switch(35W),Mounting Kit,/images/dcs-box.png,1
UDB-Switch(35W),Power Cable,/images/dcs-box.png,2
UDB-Switch(35W),Quick Start,/images/dcs-box.png,3
UBB-XG,Device,/images/dcs-box.png,0
UBB-XG,Mounting Kit,/images/dcs-box.png,1
UBB-XG,Power Cable,/images/dcs-box.png,2
UBB-XG,Quick Start,/images/dcs-box.png,3
UDB-IoT,Device,/images/dcs-box.png,0
UDB-IoT,Mounting Kit,/images/dcs-box.png,1
UDB-IoT,Power Cable,/images/dcs-box.png,2
UDB-IoT,Quick Start,/images/dcs-box.png,3
UTR,Device,/images/dcs-box.png,0
UTR,Mounting Kit,/images/dcs-box.png,1
UTR,Power Cable,/images/dcs-box.png,2
UTR,Quick Start,/images/dcs-box.png,3
